participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.round_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.variable_mpcr_game,subsession.fixed_mpcr_game,subsession.treatment,subsession.app_label,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,5ue29gqj,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.479539+00:00,0,1,,,4,2,3.00,0.75,24.10,24.10,1.21,3,18.00,17.10,0.95,6,1,1,6,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
13,hnqwdt2p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.515952+00:00,0,1,,,1,2,8.00,0.85,26.70,26.70,1.34,4,26.00,24.70,0.95,6,1,1,6,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
14,g7asyrcf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.554419+00:00,0,1,,,2,2,5.00,1.15,29.70,29.70,1.49,4,26.00,24.70,0.95,6,1,1,6,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
15,uroq9wf2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.587083+00:00,0,1,,,3,2,5.00,1.05,29.70,29.70,1.49,4,26.00,24.70,0.95,6,1,1,6,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
16,rdvub7vq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.625522+00:00,0,1,,,4,2,8.00,0.95,26.70,26.70,1.34,4,26.00,24.70,0.95,6,1,1,6,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
1,8ipg16a0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.004339+00:00,0,1,,,1,2,0.00,1.15,26.15,26.15,1.31,1,17.00,16.15,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
2,z9p4rgyg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.101762+00:00,0,1,,,2,2,6.00,0.75,20.15,20.15,1.01,1,17.00,16.15,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
3,6k44e0at,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.140131+00:00,0,1,,,3,2,8.00,0.75,18.15,18.15,0.91,1,17.00,16.15,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
4,563ccush,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.173845+00:00,0,1,,,4,2,3.00,0.75,23.15,23.15,1.16,1,17.00,16.15,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
5,xikdd9ko,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.213855+00:00,0,1,,,1,2,8.00,0.75,16.25,16.25,0.81,2,15.00,14.25,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
6,81442h6q,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.251339+00:00,0,1,,,2,2,4.00,0.95,20.25,20.25,1.01,2,15.00,14.25,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
7,fhe3kfbp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.288277+00:00,0,1,,,3,2,1.00,1.05,23.25,23.25,1.16,2,15.00,14.25,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
8,yunn6aiv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.326159+00:00,0,1,,,4,2,2.00,1.15,22.25,22.25,1.11,2,15.00,14.25,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
9,0wuli0er,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.362396+00:00,0,1,,,1,2,6.00,1.15,29.65,29.65,1.48,3,27.00,25.65,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
10,mf73bp7p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.403127+00:00,0,1,,,2,2,3.00,0.85,32.65,32.65,1.63,3,27.00,25.65,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
11,wraycnx1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.444998+00:00,0,1,,,3,2,8.00,1.05,27.65,27.65,1.38,3,27.00,25.65,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
12,5ue29gqj,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.479539+00:00,0,1,,,4,2,10.00,0.75,25.65,25.65,1.28,3,27.00,25.65,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
13,hnqwdt2p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.515952+00:00,0,1,,,1,2,7.00,0.85,29.60,29.60,1.48,4,28.00,26.60,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
14,g7asyrcf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.554419+00:00,0,1,,,2,2,9.00,1.15,27.60,27.60,1.38,4,28.00,26.60,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
15,uroq9wf2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.587083+00:00,0,1,,,3,2,8.00,1.05,28.60,28.60,1.43,4,28.00,26.60,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
16,rdvub7vq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.625522+00:00,0,1,,,4,2,4.00,0.95,32.60,32.60,1.63,4,28.00,26.60,0.95,7,1,1,7,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
1,8ipg16a0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.004339+00:00,0,1,,,1,2,9.00,1.15,27.60,27.60,1.38,1,28.00,26.60,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
2,z9p4rgyg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.101762+00:00,0,1,,,2,2,3.00,0.75,33.60,33.60,1.68,1,28.00,26.60,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
3,6k44e0at,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.140131+00:00,0,1,,,3,2,8.00,0.75,28.60,28.60,1.43,1,28.00,26.60,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
4,563ccush,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.173845+00:00,0,1,,,4,2,8.00,0.75,28.60,28.60,1.43,1,28.00,26.60,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
5,xikdd9ko,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.213855+00:00,0,1,,,1,2,3.00,0.75,18.40,18.40,0.92,2,12.00,11.40,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
6,81442h6q,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.251339+00:00,0,1,,,2,2,1.00,0.95,20.40,20.40,1.02,2,12.00,11.40,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
7,fhe3kfbp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.288277+00:00,0,1,,,3,2,2.00,1.05,19.40,19.40,0.97,2,12.00,11.40,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
8,yunn6aiv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.326159+00:00,0,1,,,4,2,6.00,1.15,15.40,15.40,0.77,2,12.00,11.40,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
9,0wuli0er,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.362396+00:00,0,1,,,1,2,8.00,1.15,35.25,35.25,1.76,3,35.00,33.25,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
10,mf73bp7p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.403127+00:00,0,1,,,2,2,8.00,0.85,35.25,35.25,1.76,3,35.00,33.25,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
11,wraycnx1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.444998+00:00,0,1,,,3,2,10.00,1.05,33.25,33.25,1.66,3,35.00,33.25,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
12,5ue29gqj,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.479539+00:00,0,1,,,4,2,9.00,0.75,34.25,34.25,1.71,3,35.00,33.25,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
13,hnqwdt2p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.515952+00:00,0,1,,,1,2,9.00,0.85,25.70,25.70,1.29,4,26.00,24.70,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
14,g7asyrcf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.554419+00:00,0,1,,,2,2,3.00,1.15,31.70,31.70,1.59,4,26.00,24.70,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
15,uroq9wf2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.587083+00:00,0,1,,,3,2,6.00,1.05,28.70,28.70,1.44,4,26.00,24.70,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
16,rdvub7vq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.625522+00:00,0,1,,,4,2,8.00,0.95,26.70,26.70,1.34,4,26.00,24.70,0.95,8,1,1,8,2,0,3,4,public_goods,4lp3gjkr,,,,,,,,0
1,8ipg16a0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.004339+00:00,0,1,,,1,2,4.00,0.55,21.95,0.00,0.00,1,29.00,15.95,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
2,z9p4rgyg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.101762+00:00,0,1,,,1,2,10.00,0.35,15.40,0.00,0.00,2,28.00,15.40,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
3,6k44e0at,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.140131+00:00,0,1,,,1,2,1.00,0.75,21.10,0.00,0.00,3,22.00,12.10,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
4,563ccush,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.173845+00:00,0,1,,,1,2,5.00,0.35,17.10,0.00,0.00,4,22.00,12.10,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
5,xikdd9ko,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.213855+00:00,0,1,,,2,2,10.00,0.75,15.95,0.00,0.00,1,29.00,15.95,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
6,81442h6q,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.251339+00:00,0,1,,,2,2,10.00,0.55,15.40,0.00,0.00,2,28.00,15.40,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
7,fhe3kfbp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.288277+00:00,0,1,,,2,2,5.00,0.45,17.10,0.00,0.00,3,22.00,12.10,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
8,yunn6aiv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.326159+00:00,0,1,,,2,2,0.00,0.35,22.10,0.00,0.00,4,22.00,12.10,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
9,0wuli0er,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.362396+00:00,0,1,,,3,2,8.00,0.45,17.95,0.00,0.00,1,29.00,15.95,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
10,mf73bp7p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.403127+00:00,0,1,,,3,2,6.00,0.35,19.40,0.00,0.00,2,28.00,15.40,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
11,wraycnx1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.444998+00:00,0,1,,,3,2,10.00,0.65,12.10,0.00,0.00,3,22.00,12.10,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
12,5ue29gqj,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.479539+00:00,0,1,,,3,2,10.00,0.45,12.10,0.00,0.00,4,22.00,12.10,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
13,hnqwdt2p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.515952+00:00,0,1,,,4,2,7.00,0.55,18.95,0.00,0.00,1,29.00,15.95,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
14,g7asyrcf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.554419+00:00,0,1,,,4,2,2.00,0.75,23.40,0.00,0.00,2,28.00,15.40,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
15,uroq9wf2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.587083+00:00,0,1,,,4,2,6.00,0.45,16.10,0.00,0.00,3,22.00,12.10,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
16,rdvub7vq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.625522+00:00,0,1,,,4,2,7.00,0.55,15.10,0.00,0.00,4,22.00,12.10,0.55,9,0,2,1,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
1,8ipg16a0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.004339+00:00,0,1,,,1,2,9.00,0.55,10.35,0.00,0.00,1,17.00,9.35,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
2,z9p4rgyg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.101762+00:00,0,1,,,1,2,4.00,0.35,12.60,0.00,0.00,2,12.00,6.60,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
3,6k44e0at,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.140131+00:00,0,1,,,1,2,6.00,0.75,12.25,0.00,0.00,3,15.00,8.25,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
4,563ccush,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.173845+00:00,0,1,,,1,2,7.00,0.35,17.30,0.00,0.00,4,26.00,14.30,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
5,xikdd9ko,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.213855+00:00,0,1,,,2,2,2.00,0.75,17.35,0.00,0.00,1,17.00,9.35,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
6,81442h6q,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.251339+00:00,0,1,,,2,2,5.00,0.55,11.60,0.00,0.00,2,12.00,6.60,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
7,fhe3kfbp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.288277+00:00,0,1,,,2,2,3.00,0.45,15.25,0.00,0.00,3,15.00,8.25,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
8,yunn6aiv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.326159+00:00,0,1,,,2,2,7.00,0.35,17.30,0.00,0.00,4,26.00,14.30,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
9,0wuli0er,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.362396+00:00,0,1,,,3,2,5.00,0.45,14.35,0.00,0.00,1,17.00,9.35,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
10,mf73bp7p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.403127+00:00,0,1,,,3,2,1.00,0.35,15.60,0.00,0.00,2,12.00,6.60,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
11,wraycnx1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.444998+00:00,0,1,,,3,2,3.00,0.65,15.25,0.00,0.00,3,15.00,8.25,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
12,5ue29gqj,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.479539+00:00,0,1,,,3,2,3.00,0.45,21.30,0.00,0.00,4,26.00,14.30,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
13,hnqwdt2p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.515952+00:00,0,1,,,4,2,1.00,0.55,18.35,0.00,0.00,1,17.00,9.35,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
14,g7asyrcf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.554419+00:00,0,1,,,4,2,2.00,0.75,14.60,0.00,0.00,2,12.00,6.60,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
15,uroq9wf2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.587083+00:00,0,1,,,4,2,3.00,0.45,15.25,0.00,0.00,3,15.00,8.25,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
16,rdvub7vq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.625522+00:00,0,1,,,4,2,9.00,0.55,15.30,0.00,0.00,4,26.00,14.30,0.55,10,0,2,2,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
1,8ipg16a0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.004339+00:00,0,1,,,1,2,8.00,0.55,15.20,0.00,0.00,1,24.00,13.20,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
2,z9p4rgyg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.101762+00:00,0,1,,,1,2,6.00,0.35,13.90,0.00,0.00,2,18.00,9.90,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
3,6k44e0at,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.140131+00:00,0,1,,,1,2,4.00,0.75,22.50,0.00,0.00,3,30.00,16.50,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
4,563ccush,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.173845+00:00,0,1,,,1,2,6.00,0.35,21.05,0.00,0.00,4,31.00,17.05,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
5,xikdd9ko,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.213855+00:00,0,1,,,2,2,6.00,0.75,17.20,0.00,0.00,1,24.00,13.20,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
6,81442h6q,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.251339+00:00,0,1,,,2,2,4.00,0.55,15.90,0.00,0.00,2,18.00,9.90,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
7,fhe3kfbp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.288277+00:00,0,1,,,2,2,6.00,0.45,20.50,0.00,0.00,3,30.00,16.50,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
8,yunn6aiv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.326159+00:00,0,1,,,2,2,9.00,0.35,18.05,0.00,0.00,4,31.00,17.05,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
9,0wuli0er,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.362396+00:00,0,1,,,3,2,4.00,0.45,19.20,0.00,0.00,1,24.00,13.20,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
10,mf73bp7p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.403127+00:00,0,1,,,3,2,7.00,0.35,12.90,0.00,0.00,2,18.00,9.90,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
11,wraycnx1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.444998+00:00,0,1,,,3,2,10.00,0.65,16.50,0.00,0.00,3,30.00,16.50,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
12,5ue29gqj,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.479539+00:00,0,1,,,3,2,10.00,0.45,17.05,0.00,0.00,4,31.00,17.05,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
13,hnqwdt2p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.515952+00:00,0,1,,,4,2,6.00,0.55,17.20,0.00,0.00,1,24.00,13.20,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
14,g7asyrcf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.554419+00:00,0,1,,,4,2,1.00,0.75,18.90,0.00,0.00,2,18.00,9.90,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
15,uroq9wf2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.587083+00:00,0,1,,,4,2,10.00,0.45,16.50,0.00,0.00,3,30.00,16.50,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
16,rdvub7vq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.625522+00:00,0,1,,,4,2,6.00,0.55,21.05,0.00,0.00,4,31.00,17.05,0.55,11,0,2,3,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
1,8ipg16a0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.004339+00:00,0,1,,,1,2,5.00,0.55,17.10,0.00,0.00,1,22.00,12.10,0.55,12,0,2,4,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
2,z9p4rgyg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.101762+00:00,0,1,,,1,2,0.00,0.35,25.40,0.00,0.00,2,28.00,15.40,0.55,12,0,2,4,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
3,6k44e0at,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.140131+00:00,0,1,,,1,2,5.00,0.75,14.90,0.00,0.00,3,18.00,9.90,0.55,12,0,2,4,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
4,563ccush,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.173845+00:00,0,1,,,1,2,4.00,0.35,14.80,0.00,0.00,4,16.00,8.80,0.55,12,0,2,4,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
5,xikdd9ko,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.213855+00:00,0,1,,,2,2,3.00,0.75,19.10,0.00,0.00,1,22.00,12.10,0.55,12,0,2,4,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
6,81442h6q,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.251339+00:00,0,1,,,2,2,8.00,0.55,17.40,0.00,0.00,2,28.00,15.40,0.55,12,0,2,4,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
7,fhe3kfbp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.288277+00:00,0,1,,,2,2,1.00,0.45,18.90,0.00,0.00,3,18.00,9.90,0.55,12,0,2,4,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
8,yunn6aiv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.326159+00:00,0,1,,,2,2,6.00,0.35,12.80,0.00,0.00,4,16.00,8.80,0.55,12,0,2,4,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
9,0wuli0er,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-19 00:39:31.362396+00:00,0,1,,,3,2,8.00,0.45,14.10,0.00,0.00,1,22.00,12.10,0.55,12,0,2,4,2,0,2,4,public_goods,4lp3gjkr,,,,,,,,0
