participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.hypothetical_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.varied_mpcr_game,subsession.treatment,subsession.signalVariance,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,gat21p7t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.826824+00:00,0,1,,,2,3,10.00,0.45,4.25,0.00,0.00,1,17.00,4.25,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
3,57io6xzm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.846290+00:00,0,1,,,3,3,0.00,0.25,14.25,0.00,0.00,1,17.00,4.25,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
4,mgxpmc3c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.867622+00:00,0,1,,,4,3,6.00,0.35,8.25,0.00,0.00,1,17.00,4.25,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
5,ir0dmv92,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.888110+00:00,0,1,,,1,3,10.00,0.25,7.75,0.00,0.00,2,31.00,7.75,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
6,o2ovn95p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.911408+00:00,0,1,,,2,3,6.00,0.35,11.75,0.00,0.00,2,31.00,7.75,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
7,r7fatehv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.931364+00:00,0,1,,,3,3,5.00,0.15,12.75,0.00,0.00,2,31.00,7.75,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
8,pumsp3pf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.950824+00:00,0,1,,,4,3,10.00,0.25,7.75,0.00,0.00,2,31.00,7.75,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
9,mjstq08d,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.970391+00:00,0,1,,,1,3,3.00,0.35,14.00,0.00,0.00,3,28.00,7.00,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
10,wr0xafr2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.989669+00:00,0,1,,,2,3,9.00,0.05,8.00,0.00,0.00,3,28.00,7.00,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
11,v6l4a5hu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.009205+00:00,0,1,,,3,3,6.00,0.25,11.00,0.00,0.00,3,28.00,7.00,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
12,8qkw8td1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.028614+00:00,0,1,,,4,3,10.00,0.45,7.00,0.00,0.00,3,28.00,7.00,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
13,ldw1aj3a,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.047926+00:00,0,1,,,1,3,5.00,0.05,12.00,0.00,0.00,4,28.00,7.00,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
14,zv4drn1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.067204+00:00,0,1,,,2,3,6.00,0.15,11.00,0.00,0.00,4,28.00,7.00,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
15,cj93nkf0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.087364+00:00,0,1,,,3,3,9.00,0.45,8.00,0.00,0.00,4,28.00,7.00,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
16,10knvwly,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.108954+00:00,0,1,,,4,3,8.00,0.15,9.00,0.00,0.00,4,28.00,7.00,0.25,7,0,1,7,4,0,3,2,62f00v71,,,,,,,,0
1,dywzy2qf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.806252+00:00,0,1,,,1,3,3.00,0.25,11.25,0.00,0.00,1,17.00,4.25,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
2,gat21p7t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.826824+00:00,0,1,,,2,3,3.00,0.45,11.25,0.00,0.00,1,17.00,4.25,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
3,57io6xzm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.846290+00:00,0,1,,,3,3,10.00,0.25,4.25,0.00,0.00,1,17.00,4.25,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
4,mgxpmc3c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.867622+00:00,0,1,,,4,3,1.00,0.35,13.25,0.00,0.00,1,17.00,4.25,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
5,ir0dmv92,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.888110+00:00,0,1,,,1,3,8.00,0.25,8.00,0.00,0.00,2,24.00,6.00,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
6,o2ovn95p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.911408+00:00,0,1,,,2,3,4.00,0.35,12.00,0.00,0.00,2,24.00,6.00,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
7,r7fatehv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.931364+00:00,0,1,,,3,3,8.00,0.15,8.00,0.00,0.00,2,24.00,6.00,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
8,pumsp3pf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.950824+00:00,0,1,,,4,3,4.00,0.25,12.00,0.00,0.00,2,24.00,6.00,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
9,mjstq08d,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.970391+00:00,0,1,,,1,3,6.00,0.35,7.75,0.00,0.00,3,15.00,3.75,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
10,wr0xafr2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.989669+00:00,0,1,,,2,3,1.00,0.05,12.75,0.00,0.00,3,15.00,3.75,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
11,v6l4a5hu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.009205+00:00,0,1,,,3,3,6.00,0.25,7.75,0.00,0.00,3,15.00,3.75,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
12,8qkw8td1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.028614+00:00,0,1,,,4,3,2.00,0.45,11.75,0.00,0.00,3,15.00,3.75,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
13,ldw1aj3a,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.047926+00:00,0,1,,,1,3,8.00,0.05,8.50,0.00,0.00,4,26.00,6.50,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
14,zv4drn1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.067204+00:00,0,1,,,2,3,10.00,0.15,6.50,0.00,0.00,4,26.00,6.50,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
15,cj93nkf0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.087364+00:00,0,1,,,3,3,2.00,0.45,14.50,0.00,0.00,4,26.00,6.50,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
16,10knvwly,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.108954+00:00,0,1,,,4,3,6.00,0.15,10.50,0.00,0.00,4,26.00,6.50,0.25,8,0,1,8,4,0,3,2,62f00v71,,,,,,,,0
1,dywzy2qf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.806252+00:00,0,1,,,1,3,2.00,1.05,25.10,0.00,0.00,1,18.00,17.10,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
2,gat21p7t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.826824+00:00,0,1,,,1,3,1.00,0.85,29.90,0.00,0.00,2,22.00,20.90,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
3,57io6xzm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.846290+00:00,0,1,,,1,3,6.00,0.85,28.70,0.00,0.00,3,26.00,24.70,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
4,mgxpmc3c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.867622+00:00,0,1,,,1,3,8.00,1.05,24.80,0.00,0.00,4,24.00,22.80,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
5,ir0dmv92,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.888110+00:00,0,1,,,2,3,9.00,0.85,18.10,0.00,0.00,1,18.00,17.10,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
6,o2ovn95p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.911408+00:00,0,1,,,2,3,3.00,0.95,27.90,0.00,0.00,2,22.00,20.90,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
7,r7fatehv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.931364+00:00,0,1,,,2,3,8.00,0.95,26.70,0.00,0.00,3,26.00,24.70,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
8,pumsp3pf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.950824+00:00,0,1,,,2,3,4.00,0.75,28.80,0.00,0.00,4,24.00,22.80,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
9,mjstq08d,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.970391+00:00,0,1,,,3,3,0.00,0.75,27.10,0.00,0.00,1,18.00,17.10,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
10,wr0xafr2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.989669+00:00,0,1,,,3,3,10.00,1.15,20.90,0.00,0.00,2,22.00,20.90,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
11,v6l4a5hu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.009205+00:00,0,1,,,3,3,5.00,1.15,29.70,0.00,0.00,3,26.00,24.70,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
12,8qkw8td1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.028614+00:00,0,1,,,3,3,8.00,1.15,24.80,0.00,0.00,4,24.00,22.80,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
13,ldw1aj3a,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.047926+00:00,0,1,,,4,3,7.00,0.85,20.10,0.00,0.00,1,18.00,17.10,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
14,zv4drn1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.067204+00:00,0,1,,,4,3,8.00,1.05,22.90,0.00,0.00,2,22.00,20.90,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
15,cj93nkf0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.087364+00:00,0,1,,,4,3,7.00,1.15,27.70,0.00,0.00,3,26.00,24.70,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
16,10knvwly,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.108954+00:00,0,1,,,4,3,4.00,1.05,28.80,0.00,0.00,4,24.00,22.80,0.95,9,0,2,1,4,0,3,2,62f00v71,,,,,,,,0
1,dywzy2qf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.806252+00:00,0,1,,,1,3,5.00,1.05,18.30,0.00,0.00,1,14.00,13.30,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
2,gat21p7t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.826824+00:00,0,1,,,1,3,2.00,0.85,13.70,0.00,0.00,2,6.00,5.70,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
3,57io6xzm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.846290+00:00,0,1,,,1,3,5.00,0.85,19.25,0.00,0.00,3,15.00,14.25,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
4,mgxpmc3c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.867622+00:00,0,1,,,1,3,4.00,1.05,22.15,0.00,0.00,4,17.00,16.15,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
5,ir0dmv92,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.888110+00:00,0,1,,,2,3,0.00,0.85,23.30,0.00,0.00,1,14.00,13.30,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
6,o2ovn95p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.911408+00:00,0,1,,,2,3,1.00,0.95,14.70,0.00,0.00,2,6.00,5.70,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
7,r7fatehv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.931364+00:00,0,1,,,2,3,8.00,0.95,16.25,0.00,0.00,3,15.00,14.25,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
8,pumsp3pf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.950824+00:00,0,1,,,2,3,1.00,0.75,25.15,0.00,0.00,4,17.00,16.15,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
9,mjstq08d,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.970391+00:00,0,1,,,3,3,1.00,0.75,22.30,0.00,0.00,1,14.00,13.30,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
10,wr0xafr2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.989669+00:00,0,1,,,3,3,3.00,1.15,12.70,0.00,0.00,2,6.00,5.70,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
11,v6l4a5hu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.009205+00:00,0,1,,,3,3,2.00,1.15,22.25,0.00,0.00,3,15.00,14.25,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
12,8qkw8td1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.028614+00:00,0,1,,,3,3,3.00,1.15,23.15,0.00,0.00,4,17.00,16.15,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
13,ldw1aj3a,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.047926+00:00,0,1,,,4,3,8.00,0.85,15.30,0.00,0.00,1,14.00,13.30,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
14,zv4drn1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.067204+00:00,0,1,,,4,3,0.00,1.05,15.70,0.00,0.00,2,6.00,5.70,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
15,cj93nkf0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.087364+00:00,0,1,,,4,3,0.00,1.15,24.25,0.00,0.00,3,15.00,14.25,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
16,10knvwly,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.108954+00:00,0,1,,,4,3,9.00,1.05,17.15,0.00,0.00,4,17.00,16.15,0.95,10,0,2,2,4,0,3,2,62f00v71,,,,,,,,0
1,dywzy2qf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.806252+00:00,0,1,,,1,3,2.00,1.05,25.10,0.00,0.00,1,18.00,17.10,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
2,gat21p7t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.826824+00:00,0,1,,,1,3,8.00,0.85,34.30,0.00,0.00,2,34.00,32.30,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
3,57io6xzm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.846290+00:00,0,1,,,1,3,6.00,0.85,25.85,0.00,0.00,3,23.00,21.85,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
4,mgxpmc3c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.867622+00:00,0,1,,,1,3,4.00,1.05,26.90,0.00,0.00,4,22.00,20.90,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
5,ir0dmv92,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.888110+00:00,0,1,,,2,3,6.00,0.85,21.10,0.00,0.00,1,18.00,17.10,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
6,o2ovn95p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.911408+00:00,0,1,,,2,3,7.00,0.95,35.30,0.00,0.00,2,34.00,32.30,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
7,r7fatehv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.931364+00:00,0,1,,,2,3,7.00,0.95,24.85,0.00,0.00,3,23.00,21.85,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
8,pumsp3pf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.950824+00:00,0,1,,,2,3,7.00,0.75,23.90,0.00,0.00,4,22.00,20.90,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
9,mjstq08d,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.970391+00:00,0,1,,,3,3,1.00,0.75,26.10,0.00,0.00,1,18.00,17.10,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
10,wr0xafr2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.989669+00:00,0,1,,,3,3,10.00,1.15,32.30,0.00,0.00,2,34.00,32.30,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
11,v6l4a5hu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.009205+00:00,0,1,,,3,3,8.00,1.15,23.85,0.00,0.00,3,23.00,21.85,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
12,8qkw8td1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.028614+00:00,0,1,,,3,3,9.00,1.15,21.90,0.00,0.00,4,22.00,20.90,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
13,ldw1aj3a,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.047926+00:00,0,1,,,4,3,9.00,0.85,18.10,0.00,0.00,1,18.00,17.10,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
14,zv4drn1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.067204+00:00,0,1,,,4,3,9.00,1.05,33.30,0.00,0.00,2,34.00,32.30,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
15,cj93nkf0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.087364+00:00,0,1,,,4,3,2.00,1.15,29.85,0.00,0.00,3,23.00,21.85,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
16,10knvwly,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.108954+00:00,0,1,,,4,3,2.00,1.05,28.90,0.00,0.00,4,22.00,20.90,0.95,11,0,2,3,4,0,3,2,62f00v71,,,,,,,,0
1,dywzy2qf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.806252+00:00,0,1,,,1,3,4.00,1.05,16.45,0.00,0.00,1,11.00,10.45,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
2,gat21p7t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.826824+00:00,0,1,,,1,3,10.00,0.85,25.65,0.00,0.00,2,27.00,25.65,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
3,57io6xzm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.846290+00:00,0,1,,,1,3,5.00,0.85,19.25,0.00,0.00,3,15.00,14.25,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
4,mgxpmc3c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.867622+00:00,0,1,,,1,3,6.00,1.05,31.55,0.00,0.00,4,29.00,27.55,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
5,ir0dmv92,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.888110+00:00,0,1,,,2,3,1.00,0.85,19.45,0.00,0.00,1,11.00,10.45,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
6,o2ovn95p,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.911408+00:00,0,1,,,2,3,5.00,0.95,30.65,0.00,0.00,2,27.00,25.65,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
7,r7fatehv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.931364+00:00,0,1,,,2,3,2.00,0.95,22.25,0.00,0.00,3,15.00,14.25,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
8,pumsp3pf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.950824+00:00,0,1,,,2,3,10.00,0.75,27.55,0.00,0.00,4,29.00,27.55,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
9,mjstq08d,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.970391+00:00,0,1,,,3,3,3.00,0.75,17.45,0.00,0.00,1,11.00,10.45,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
10,wr0xafr2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.989669+00:00,0,1,,,3,3,9.00,1.15,26.65,0.00,0.00,2,27.00,25.65,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
11,v6l4a5hu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.009205+00:00,0,1,,,3,3,7.00,1.15,17.25,0.00,0.00,3,15.00,14.25,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
12,8qkw8td1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.028614+00:00,0,1,,,3,3,7.00,1.15,30.55,0.00,0.00,4,29.00,27.55,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
13,ldw1aj3a,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.047926+00:00,0,1,,,4,3,3.00,0.85,17.45,0.00,0.00,1,11.00,10.45,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
14,zv4drn1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.067204+00:00,0,1,,,4,3,3.00,1.05,32.65,0.00,0.00,2,27.00,25.65,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
15,cj93nkf0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.087364+00:00,0,1,,,4,3,1.00,1.15,23.25,0.00,0.00,3,15.00,14.25,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
16,10knvwly,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:34.108954+00:00,0,1,,,4,3,6.00,1.05,31.55,0.00,0.00,4,29.00,27.55,0.95,12,0,2,4,4,0,3,2,62f00v71,,,,,,,,0
1,dywzy2qf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.806252+00:00,0,1,,,1,3,8.00,1.05,24.80,0.00,0.00,1,24.00,22.80,0.95,13,0,2,5,4,0,3,2,62f00v71,,,,,,,,0
2,gat21p7t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.826824+00:00,0,1,,,1,3,8.00,0.85,23.85,0.00,0.00,2,23.00,21.85,0.95,13,0,2,5,4,0,3,2,62f00v71,,,,,,,,0
3,57io6xzm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.846290+00:00,0,1,,,1,3,10.00,0.85,19.95,0.00,0.00,3,21.00,19.95,0.95,13,0,2,5,4,0,3,2,62f00v71,,,,,,,,0
4,mgxpmc3c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 21:30:33.867622+00:00,0,1,,,1,3,6.00,1.05,25.85,0.00,0.00,4,23.00,21.85,0.95,13,0,2,5,4,0,3,2,62f00v71,,,,,,,,0
