participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.hypothetical_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.varied_mpcr_game,subsession.treatment,subsession.signalVariance,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
16,u9g60rdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.916548+00:00,0,1,,,4,3,2.00,0.15,10.25,0.00,0.00,4,9.00,2.25,0.25,6,0,1,6,4,0,3,2,ywj8s98o,,,,,,,,0
1,ihcc9pv5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.398254+00:00,0,1,,,1,3,7.00,0.35,5.25,0.00,0.00,1,9.00,2.25,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
2,1af9pjad,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.413824+00:00,0,1,,,2,3,1.00,0.25,11.25,0.00,0.00,1,9.00,2.25,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
3,yiq2p29g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.427932+00:00,0,1,,,3,3,1.00,0.45,11.25,0.00,0.00,1,9.00,2.25,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
4,ic55yfis,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.441928+00:00,0,1,,,4,3,0.00,0.25,12.25,0.00,0.00,1,9.00,2.25,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
5,r9hdznpd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.455934+00:00,0,1,,,1,3,6.00,0.05,7.50,0.00,0.00,2,14.00,3.50,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
6,ma0aqrif,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.470187+00:00,0,1,,,2,3,0.00,0.45,13.50,0.00,0.00,2,14.00,3.50,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
7,jwzd0ss5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.484933+00:00,0,1,,,3,3,1.00,0.15,12.50,0.00,0.00,2,14.00,3.50,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
8,fne9432s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.499443+00:00,0,1,,,4,3,7.00,0.05,6.50,0.00,0.00,2,14.00,3.50,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
9,om5bu5gl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.513748+00:00,0,1,,,1,3,5.00,0.05,11.50,0.00,0.00,3,26.00,6.50,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
10,b6q0ne2t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.527815+00:00,0,1,,,2,3,8.00,0.25,8.50,0.00,0.00,3,26.00,6.50,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
11,yne3y5ay,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.543144+00:00,0,1,,,3,3,10.00,0.25,6.50,0.00,0.00,3,26.00,6.50,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
12,p7i5ibfb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.858887+00:00,0,1,,,4,3,3.00,0.35,13.50,0.00,0.00,3,26.00,6.50,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
13,hw4c6ifo,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.873324+00:00,0,1,,,1,3,7.00,0.15,7.25,0.00,0.00,4,17.00,4.25,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
14,tnws2zkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.887610+00:00,0,1,,,2,3,7.00,0.45,7.25,0.00,0.00,4,17.00,4.25,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
15,v5d8ntkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.902137+00:00,0,1,,,3,3,0.00,0.35,14.25,0.00,0.00,4,17.00,4.25,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
16,u9g60rdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.916548+00:00,0,1,,,4,3,3.00,0.15,11.25,0.00,0.00,4,17.00,4.25,0.25,7,0,1,7,4,0,3,2,ywj8s98o,,,,,,,,0
1,ihcc9pv5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.398254+00:00,0,1,,,1,3,1.00,0.35,14.50,0.00,0.00,1,22.00,5.50,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
2,1af9pjad,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.413824+00:00,0,1,,,2,3,7.00,0.25,8.50,0.00,0.00,1,22.00,5.50,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
3,yiq2p29g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.427932+00:00,0,1,,,3,3,6.00,0.45,9.50,0.00,0.00,1,22.00,5.50,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
4,ic55yfis,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.441928+00:00,0,1,,,4,3,8.00,0.25,7.50,0.00,0.00,1,22.00,5.50,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
5,r9hdznpd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.455934+00:00,0,1,,,1,3,5.00,0.05,12.00,0.00,0.00,2,28.00,7.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
6,ma0aqrif,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.470187+00:00,0,1,,,2,3,9.00,0.45,8.00,0.00,0.00,2,28.00,7.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
7,jwzd0ss5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.484933+00:00,0,1,,,3,3,4.00,0.15,13.00,0.00,0.00,2,28.00,7.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
8,fne9432s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.499443+00:00,0,1,,,4,3,10.00,0.05,7.00,0.00,0.00,2,28.00,7.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
9,om5bu5gl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.513748+00:00,0,1,,,1,3,5.00,0.05,9.00,0.00,0.00,3,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
10,b6q0ne2t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.527815+00:00,0,1,,,2,3,5.00,0.25,9.00,0.00,0.00,3,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
11,yne3y5ay,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.543144+00:00,0,1,,,3,3,5.00,0.25,9.00,0.00,0.00,3,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
12,p7i5ibfb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.858887+00:00,0,1,,,4,3,1.00,0.35,13.00,0.00,0.00,3,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
13,hw4c6ifo,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.873324+00:00,0,1,,,1,3,6.00,0.15,11.00,0.00,0.00,4,28.00,7.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
14,tnws2zkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.887610+00:00,0,1,,,2,3,5.00,0.45,12.00,0.00,0.00,4,28.00,7.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
15,v5d8ntkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.902137+00:00,0,1,,,3,3,8.00,0.35,9.00,0.00,0.00,4,28.00,7.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
16,u9g60rdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.916548+00:00,0,1,,,4,3,9.00,0.15,8.00,0.00,0.00,4,28.00,7.00,0.25,8,0,1,8,4,0,3,2,ywj8s98o,,,,,,,,0
1,ihcc9pv5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.398254+00:00,0,1,,,1,3,8.00,1.15,21.00,0.00,0.00,1,20.00,19.00,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
2,1af9pjad,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.413824+00:00,0,1,,,1,3,4.00,0.75,18.35,0.00,0.00,2,13.00,12.35,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
3,yiq2p29g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.427932+00:00,0,1,,,1,3,10.00,0.75,28.50,0.00,0.00,3,30.00,28.50,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
4,ic55yfis,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.441928+00:00,0,1,,,1,3,0.00,0.85,10.95,0.00,0.00,4,1.00,0.95,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
5,r9hdznpd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.455934+00:00,0,1,,,2,3,6.00,0.95,23.00,0.00,0.00,1,20.00,19.00,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
6,ma0aqrif,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.470187+00:00,0,1,,,2,3,4.00,0.95,18.35,0.00,0.00,2,13.00,12.35,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
7,jwzd0ss5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.484933+00:00,0,1,,,2,3,10.00,0.75,28.50,0.00,0.00,3,30.00,28.50,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
8,fne9432s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.499443+00:00,0,1,,,2,3,1.00,0.85,9.95,0.00,0.00,4,1.00,0.95,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
9,om5bu5gl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.513748+00:00,0,1,,,3,3,0.00,0.95,29.00,0.00,0.00,1,20.00,19.00,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
10,b6q0ne2t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.527815+00:00,0,1,,,3,3,2.00,0.85,20.35,0.00,0.00,2,13.00,12.35,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
11,yne3y5ay,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.543144+00:00,0,1,,,3,3,8.00,0.75,30.50,0.00,0.00,3,30.00,28.50,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
12,p7i5ibfb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.858887+00:00,0,1,,,3,3,0.00,0.75,10.95,0.00,0.00,4,1.00,0.95,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
13,hw4c6ifo,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.873324+00:00,0,1,,,4,3,6.00,0.95,23.00,0.00,0.00,1,20.00,19.00,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
14,tnws2zkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.887610+00:00,0,1,,,4,3,3.00,0.95,19.35,0.00,0.00,2,13.00,12.35,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
15,v5d8ntkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.902137+00:00,0,1,,,4,3,2.00,1.15,36.50,0.00,0.00,3,30.00,28.50,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
16,u9g60rdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.916548+00:00,0,1,,,4,3,0.00,0.75,10.95,0.00,0.00,4,1.00,0.95,0.95,9,0,2,1,4,0,3,2,ywj8s98o,,,,,,,,0
1,ihcc9pv5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.398254+00:00,0,1,,,1,3,5.00,1.15,32.55,0.00,0.00,1,29.00,27.55,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
2,1af9pjad,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.413824+00:00,0,1,,,1,3,1.00,0.75,23.25,0.00,0.00,2,15.00,14.25,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
3,yiq2p29g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.427932+00:00,0,1,,,1,3,10.00,0.75,14.25,0.00,0.00,3,15.00,14.25,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
4,ic55yfis,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.441928+00:00,0,1,,,1,3,7.00,0.85,26.75,0.00,0.00,4,25.00,23.75,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
5,r9hdznpd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.455934+00:00,0,1,,,2,3,7.00,0.95,30.55,0.00,0.00,1,29.00,27.55,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
6,ma0aqrif,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.470187+00:00,0,1,,,2,3,3.00,0.95,21.25,0.00,0.00,2,15.00,14.25,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
7,jwzd0ss5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.484933+00:00,0,1,,,2,3,2.00,0.75,22.25,0.00,0.00,3,15.00,14.25,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
8,fne9432s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.499443+00:00,0,1,,,2,3,6.00,0.85,27.75,0.00,0.00,4,25.00,23.75,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
9,om5bu5gl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.513748+00:00,0,1,,,3,3,8.00,0.95,29.55,0.00,0.00,1,29.00,27.55,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
10,b6q0ne2t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.527815+00:00,0,1,,,3,3,7.00,0.85,17.25,0.00,0.00,2,15.00,14.25,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
11,yne3y5ay,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.543144+00:00,0,1,,,3,3,2.00,0.75,22.25,0.00,0.00,3,15.00,14.25,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
12,p7i5ibfb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.858887+00:00,0,1,,,3,3,3.00,0.75,30.75,0.00,0.00,4,25.00,23.75,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
13,hw4c6ifo,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.873324+00:00,0,1,,,4,3,9.00,0.95,28.55,0.00,0.00,1,29.00,27.55,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
14,tnws2zkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.887610+00:00,0,1,,,4,3,4.00,0.95,20.25,0.00,0.00,2,15.00,14.25,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
15,v5d8ntkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.902137+00:00,0,1,,,4,3,1.00,1.15,23.25,0.00,0.00,3,15.00,14.25,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
16,u9g60rdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.916548+00:00,0,1,,,4,3,9.00,0.75,24.75,0.00,0.00,4,25.00,23.75,0.95,10,0,2,2,4,0,3,2,ywj8s98o,,,,,,,,0
1,ihcc9pv5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.398254+00:00,0,1,,,1,3,7.00,1.15,28.65,0.00,0.00,1,27.00,25.65,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
2,1af9pjad,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.413824+00:00,0,1,,,1,3,2.00,0.75,23.20,0.00,0.00,2,16.00,15.20,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
3,yiq2p29g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.427932+00:00,0,1,,,1,3,10.00,0.75,25.65,0.00,0.00,3,27.00,25.65,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
4,ic55yfis,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.441928+00:00,0,1,,,1,3,5.00,0.85,24.00,0.00,0.00,4,20.00,19.00,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
5,r9hdznpd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.455934+00:00,0,1,,,2,3,7.00,0.95,28.65,0.00,0.00,1,27.00,25.65,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
6,ma0aqrif,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.470187+00:00,0,1,,,2,3,2.00,0.95,23.20,0.00,0.00,2,16.00,15.20,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
7,jwzd0ss5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.484933+00:00,0,1,,,2,3,5.00,0.75,30.65,0.00,0.00,3,27.00,25.65,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
8,fne9432s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.499443+00:00,0,1,,,2,3,0.00,0.85,29.00,0.00,0.00,4,20.00,19.00,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
9,om5bu5gl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.513748+00:00,0,1,,,3,3,9.00,0.95,26.65,0.00,0.00,1,27.00,25.65,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
10,b6q0ne2t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.527815+00:00,0,1,,,3,3,8.00,0.85,17.20,0.00,0.00,2,16.00,15.20,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
11,yne3y5ay,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.543144+00:00,0,1,,,3,3,6.00,0.75,29.65,0.00,0.00,3,27.00,25.65,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
12,p7i5ibfb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.858887+00:00,0,1,,,3,3,5.00,0.75,24.00,0.00,0.00,4,20.00,19.00,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
13,hw4c6ifo,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.873324+00:00,0,1,,,4,3,4.00,0.95,31.65,0.00,0.00,1,27.00,25.65,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
14,tnws2zkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.887610+00:00,0,1,,,4,3,4.00,0.95,21.20,0.00,0.00,2,16.00,15.20,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
15,v5d8ntkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.902137+00:00,0,1,,,4,3,6.00,1.15,29.65,0.00,0.00,3,27.00,25.65,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
16,u9g60rdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.916548+00:00,0,1,,,4,3,10.00,0.75,19.00,0.00,0.00,4,20.00,19.00,0.95,11,0,2,3,4,0,3,2,ywj8s98o,,,,,,,,0
1,ihcc9pv5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.398254+00:00,0,1,,,1,3,1.00,1.15,19.45,0.00,0.00,1,11.00,10.45,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
2,1af9pjad,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.413824+00:00,0,1,,,1,3,10.00,0.75,30.40,0.00,0.00,2,32.00,30.40,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
3,yiq2p29g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.427932+00:00,0,1,,,1,3,8.00,0.75,32.40,0.00,0.00,3,32.00,30.40,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
4,ic55yfis,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.441928+00:00,0,1,,,1,3,3.00,0.85,23.15,0.00,0.00,4,17.00,16.15,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
5,r9hdznpd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.455934+00:00,0,1,,,2,3,0.00,0.95,20.45,0.00,0.00,1,11.00,10.45,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
6,ma0aqrif,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.470187+00:00,0,1,,,2,3,5.00,0.95,35.40,0.00,0.00,2,32.00,30.40,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
7,jwzd0ss5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.484933+00:00,0,1,,,2,3,7.00,0.75,33.40,0.00,0.00,3,32.00,30.40,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
8,fne9432s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.499443+00:00,0,1,,,2,3,1.00,0.85,25.15,0.00,0.00,4,17.00,16.15,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
9,om5bu5gl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.513748+00:00,0,1,,,3,3,5.00,0.95,15.45,0.00,0.00,1,11.00,10.45,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
10,b6q0ne2t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.527815+00:00,0,1,,,3,3,7.00,0.85,33.40,0.00,0.00,2,32.00,30.40,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
11,yne3y5ay,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.543144+00:00,0,1,,,3,3,8.00,0.75,32.40,0.00,0.00,3,32.00,30.40,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
12,p7i5ibfb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.858887+00:00,0,1,,,3,3,6.00,0.75,20.15,0.00,0.00,4,17.00,16.15,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
13,hw4c6ifo,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.873324+00:00,0,1,,,4,3,5.00,0.95,15.45,0.00,0.00,1,11.00,10.45,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
14,tnws2zkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.887610+00:00,0,1,,,4,3,10.00,0.95,30.40,0.00,0.00,2,32.00,30.40,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
15,v5d8ntkn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.902137+00:00,0,1,,,4,3,9.00,1.15,31.40,0.00,0.00,3,32.00,30.40,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
16,u9g60rdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.916548+00:00,0,1,,,4,3,7.00,0.75,19.15,0.00,0.00,4,17.00,16.15,0.95,12,0,2,4,4,0,3,2,ywj8s98o,,,,,,,,0
1,ihcc9pv5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 15:42:54.398254+00:00,0,1,,,1,3,8.00,1.15,25.75,0.00,0.00,1,25.00,23.75,0.95,13,0,2,5,4,0,3,2,ywj8s98o,,,,,,,,0
