participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.hypothetical_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.varied_mpcr_game,subsession.treatment,subsession.signalVariance,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
16,mjtcrdzl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:36.016039+00:00,0,1,,,4,3,3.00,0.25,14.25,0.00,0.00,4,29.00,7.25,0.25,6,0,1,6,4,0,3,2,1lclcmxp,,,,,,,,0
1,5dgk7tlt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.648478+00:00,0,1,,,1,3,1.00,0.15,13.75,0.00,0.00,1,19.00,4.75,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
2,2xak4iwm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.672453+00:00,0,1,,,2,3,6.00,0.45,8.75,0.00,0.00,1,19.00,4.75,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
3,n0jcwjfh,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.697999+00:00,0,1,,,3,3,6.00,0.45,8.75,0.00,0.00,1,19.00,4.75,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
4,olv9oro0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.724998+00:00,0,1,,,4,3,6.00,0.45,8.75,0.00,0.00,1,19.00,4.75,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
5,9u28gdiw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.747465+00:00,0,1,,,1,3,1.00,0.15,13.50,0.00,0.00,2,18.00,4.50,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
6,yuzphkcv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.771314+00:00,0,1,,,2,3,1.00,0.05,13.50,0.00,0.00,2,18.00,4.50,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
7,0vp2bxen,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.795286+00:00,0,1,,,3,3,6.00,0.05,8.50,0.00,0.00,2,18.00,4.50,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
8,hnkqeo3i,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.818804+00:00,0,1,,,4,3,10.00,0.25,4.50,0.00,0.00,2,18.00,4.50,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
9,r2ka0rkk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.844847+00:00,0,1,,,1,3,2.00,0.05,15.25,0.00,0.00,3,29.00,7.25,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
10,1umsh79f,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.869999+00:00,0,1,,,2,3,10.00,0.45,7.25,0.00,0.00,3,29.00,7.25,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
11,5scuqsws,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.897391+00:00,0,1,,,3,3,9.00,0.25,8.25,0.00,0.00,3,29.00,7.25,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
12,c6iaosn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.921975+00:00,0,1,,,4,3,8.00,0.35,9.25,0.00,0.00,3,29.00,7.25,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
13,i64z0dtd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.944393+00:00,0,1,,,1,3,6.00,0.45,7.25,0.00,0.00,4,13.00,3.25,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
14,ws2ngm1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.968857+00:00,0,1,,,2,3,0.00,0.45,13.25,0.00,0.00,4,13.00,3.25,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
15,8icadar0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.993585+00:00,0,1,,,3,3,0.00,0.15,13.25,0.00,0.00,4,13.00,3.25,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
16,mjtcrdzl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:36.016039+00:00,0,1,,,4,3,7.00,0.25,6.25,0.00,0.00,4,13.00,3.25,0.25,7,0,1,7,4,0,3,2,1lclcmxp,,,,,,,,0
1,5dgk7tlt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.648478+00:00,0,1,,,1,3,7.00,0.15,9.25,0.00,0.00,1,25.00,6.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
2,2xak4iwm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.672453+00:00,0,1,,,2,3,3.00,0.45,13.25,0.00,0.00,1,25.00,6.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
3,n0jcwjfh,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.697999+00:00,0,1,,,3,3,6.00,0.45,10.25,0.00,0.00,1,25.00,6.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
4,olv9oro0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.724998+00:00,0,1,,,4,3,9.00,0.45,7.25,0.00,0.00,1,25.00,6.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
5,9u28gdiw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.747465+00:00,0,1,,,1,3,2.00,0.15,14.25,0.00,0.00,2,25.00,6.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
6,yuzphkcv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.771314+00:00,0,1,,,2,3,5.00,0.05,11.25,0.00,0.00,2,25.00,6.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
7,0vp2bxen,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.795286+00:00,0,1,,,3,3,8.00,0.05,8.25,0.00,0.00,2,25.00,6.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
8,hnkqeo3i,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.818804+00:00,0,1,,,4,3,10.00,0.25,6.25,0.00,0.00,2,25.00,6.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
9,r2ka0rkk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.844847+00:00,0,1,,,1,3,10.00,0.05,7.50,0.00,0.00,3,30.00,7.50,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
10,1umsh79f,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.869999+00:00,0,1,,,2,3,8.00,0.45,9.50,0.00,0.00,3,30.00,7.50,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
11,5scuqsws,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.897391+00:00,0,1,,,3,3,2.00,0.25,15.50,0.00,0.00,3,30.00,7.50,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
12,c6iaosn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.921975+00:00,0,1,,,4,3,10.00,0.35,7.50,0.00,0.00,3,30.00,7.50,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
13,i64z0dtd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.944393+00:00,0,1,,,1,3,4.00,0.45,9.25,0.00,0.00,4,13.00,3.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
14,ws2ngm1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.968857+00:00,0,1,,,2,3,0.00,0.45,13.25,0.00,0.00,4,13.00,3.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
15,8icadar0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.993585+00:00,0,1,,,3,3,5.00,0.15,8.25,0.00,0.00,4,13.00,3.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
16,mjtcrdzl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:36.016039+00:00,0,1,,,4,3,4.00,0.25,9.25,0.00,0.00,4,13.00,3.25,0.25,8,0,1,8,4,0,3,2,1lclcmxp,,,,,,,,0
1,5dgk7tlt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.648478+00:00,0,1,,,1,3,2.00,0.85,18.45,0.00,0.00,1,11.00,10.45,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
2,2xak4iwm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.672453+00:00,0,1,,,1,3,9.00,0.95,30.45,0.00,0.00,2,31.00,29.45,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
3,n0jcwjfh,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.697999+00:00,0,1,,,1,3,2.00,0.85,20.35,0.00,0.00,3,13.00,12.35,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
4,olv9oro0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.724998+00:00,0,1,,,1,3,4.00,1.15,25.95,0.00,0.00,4,21.00,19.95,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
5,9u28gdiw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.747465+00:00,0,1,,,2,3,4.00,1.15,16.45,0.00,0.00,1,11.00,10.45,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
6,yuzphkcv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.771314+00:00,0,1,,,2,3,9.00,1.15,30.45,0.00,0.00,2,31.00,29.45,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
7,0vp2bxen,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.795286+00:00,0,1,,,2,3,4.00,1.15,18.35,0.00,0.00,3,13.00,12.35,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
8,hnkqeo3i,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.818804+00:00,0,1,,,2,3,2.00,0.75,27.95,0.00,0.00,4,21.00,19.95,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
9,r2ka0rkk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.844847+00:00,0,1,,,3,3,3.00,0.75,17.45,0.00,0.00,1,11.00,10.45,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
10,1umsh79f,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.869999+00:00,0,1,,,3,3,6.00,0.75,33.45,0.00,0.00,2,31.00,29.45,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
11,5scuqsws,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.897391+00:00,0,1,,,3,3,5.00,0.95,17.35,0.00,0.00,3,13.00,12.35,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
12,c6iaosn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.921975+00:00,0,1,,,3,3,9.00,1.15,20.95,0.00,0.00,4,21.00,19.95,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
13,i64z0dtd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.944393+00:00,0,1,,,4,3,2.00,0.75,18.45,0.00,0.00,1,11.00,10.45,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
14,ws2ngm1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.968857+00:00,0,1,,,4,3,7.00,1.05,32.45,0.00,0.00,2,31.00,29.45,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
15,8icadar0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.993585+00:00,0,1,,,4,3,2.00,1.15,20.35,0.00,0.00,3,13.00,12.35,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
16,mjtcrdzl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:36.016039+00:00,0,1,,,4,3,6.00,1.05,23.95,0.00,0.00,4,21.00,19.95,0.95,9,0,2,1,4,0,3,2,1lclcmxp,,,,,,,,0
1,5dgk7tlt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.648478+00:00,0,1,,,1,3,3.00,0.85,21.25,0.00,0.00,1,15.00,14.25,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
2,2xak4iwm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.672453+00:00,0,1,,,2,3,2.00,0.95,22.25,0.00,0.00,1,15.00,14.25,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
3,n0jcwjfh,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.697999+00:00,0,1,,,3,3,2.00,0.85,22.25,0.00,0.00,1,15.00,14.25,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
4,olv9oro0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.724998+00:00,0,1,,,4,3,8.00,1.15,16.25,0.00,0.00,1,15.00,14.25,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
5,9u28gdiw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.747465+00:00,0,1,,,1,3,6.00,1.15,20.15,0.00,0.00,2,17.00,16.15,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
6,yuzphkcv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.771314+00:00,0,1,,,2,3,0.00,1.15,26.15,0.00,0.00,2,17.00,16.15,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
7,0vp2bxen,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.795286+00:00,0,1,,,3,3,9.00,1.15,17.15,0.00,0.00,2,17.00,16.15,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
8,hnkqeo3i,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.818804+00:00,0,1,,,4,3,2.00,0.75,24.15,0.00,0.00,2,17.00,16.15,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
9,r2ka0rkk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.844847+00:00,0,1,,,1,3,3.00,0.75,35.50,0.00,0.00,3,30.00,28.50,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
10,1umsh79f,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.869999+00:00,0,1,,,2,3,10.00,0.75,28.50,0.00,0.00,3,30.00,28.50,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
11,5scuqsws,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.897391+00:00,0,1,,,3,3,8.00,0.95,30.50,0.00,0.00,3,30.00,28.50,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
12,c6iaosn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.921975+00:00,0,1,,,4,3,9.00,1.15,29.50,0.00,0.00,3,30.00,28.50,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
13,i64z0dtd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.944393+00:00,0,1,,,1,3,9.00,0.75,20.95,0.00,0.00,4,21.00,19.95,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
14,ws2ngm1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.968857+00:00,0,1,,,2,3,5.00,1.05,24.95,0.00,0.00,4,21.00,19.95,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
15,8icadar0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.993585+00:00,0,1,,,3,3,7.00,1.15,22.95,0.00,0.00,4,21.00,19.95,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
16,mjtcrdzl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:36.016039+00:00,0,1,,,4,3,0.00,1.05,29.95,0.00,0.00,4,21.00,19.95,0.95,10,0,2,2,4,0,3,2,1lclcmxp,,,,,,,,0
1,5dgk7tlt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.648478+00:00,0,1,,,1,3,6.00,0.85,28.70,0.00,0.00,1,26.00,24.70,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
2,2xak4iwm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.672453+00:00,0,1,,,2,3,4.00,0.95,30.70,0.00,0.00,1,26.00,24.70,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
3,n0jcwjfh,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.697999+00:00,0,1,,,3,3,7.00,0.85,27.70,0.00,0.00,1,26.00,24.70,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
4,olv9oro0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.724998+00:00,0,1,,,4,3,9.00,1.15,25.70,0.00,0.00,1,26.00,24.70,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
5,9u28gdiw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.747465+00:00,0,1,,,1,3,2.00,1.15,29.85,0.00,0.00,2,23.00,21.85,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
6,yuzphkcv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.771314+00:00,0,1,,,2,3,5.00,1.15,26.85,0.00,0.00,2,23.00,21.85,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
7,0vp2bxen,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.795286+00:00,0,1,,,3,3,8.00,1.15,23.85,0.00,0.00,2,23.00,21.85,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
8,hnkqeo3i,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.818804+00:00,0,1,,,4,3,8.00,0.75,23.85,0.00,0.00,2,23.00,21.85,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
9,r2ka0rkk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.844847+00:00,0,1,,,1,3,4.00,0.75,22.15,0.00,0.00,3,17.00,16.15,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
10,1umsh79f,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.869999+00:00,0,1,,,2,3,3.00,0.75,23.15,0.00,0.00,3,17.00,16.15,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
11,5scuqsws,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.897391+00:00,0,1,,,3,3,9.00,0.95,17.15,0.00,0.00,3,17.00,16.15,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
12,c6iaosn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.921975+00:00,0,1,,,4,3,1.00,1.15,25.15,0.00,0.00,3,17.00,16.15,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
13,i64z0dtd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.944393+00:00,0,1,,,1,3,9.00,0.75,25.70,0.00,0.00,4,26.00,24.70,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
14,ws2ngm1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.968857+00:00,0,1,,,2,3,3.00,1.05,31.70,0.00,0.00,4,26.00,24.70,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
15,8icadar0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.993585+00:00,0,1,,,3,3,7.00,1.15,27.70,0.00,0.00,4,26.00,24.70,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
16,mjtcrdzl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:36.016039+00:00,0,1,,,4,3,7.00,1.05,27.70,0.00,0.00,4,26.00,24.70,0.95,11,0,2,3,4,0,3,2,1lclcmxp,,,,,,,,0
1,5dgk7tlt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.648478+00:00,0,1,,,1,3,9.00,0.85,22.85,0.00,0.00,1,23.00,21.85,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
2,2xak4iwm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.672453+00:00,0,1,,,2,3,9.00,0.95,22.85,0.00,0.00,1,23.00,21.85,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
3,n0jcwjfh,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.697999+00:00,0,1,,,3,3,3.00,0.85,28.85,0.00,0.00,1,23.00,21.85,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
4,olv9oro0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.724998+00:00,0,1,,,4,3,2.00,1.15,29.85,0.00,0.00,1,23.00,21.85,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
5,9u28gdiw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.747465+00:00,0,1,,,1,3,10.00,1.15,23.75,0.00,0.00,2,25.00,23.75,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
6,yuzphkcv,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.771314+00:00,0,1,,,2,3,0.00,1.15,33.75,0.00,0.00,2,25.00,23.75,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
7,0vp2bxen,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.795286+00:00,0,1,,,3,3,10.00,1.15,23.75,0.00,0.00,2,25.00,23.75,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
8,hnkqeo3i,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.818804+00:00,0,1,,,4,3,5.00,0.75,28.75,0.00,0.00,2,25.00,23.75,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
9,r2ka0rkk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.844847+00:00,0,1,,,1,3,4.00,0.75,24.05,0.00,0.00,3,19.00,18.05,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
10,1umsh79f,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.869999+00:00,0,1,,,2,3,8.00,0.75,20.05,0.00,0.00,3,19.00,18.05,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
11,5scuqsws,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.897391+00:00,0,1,,,3,3,1.00,0.95,27.05,0.00,0.00,3,19.00,18.05,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
12,c6iaosn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.921975+00:00,0,1,,,4,3,6.00,1.15,22.05,0.00,0.00,3,19.00,18.05,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
13,i64z0dtd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.944393+00:00,0,1,,,1,3,8.00,0.75,17.20,0.00,0.00,4,16.00,15.20,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
14,ws2ngm1z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.968857+00:00,0,1,,,2,3,2.00,1.05,23.20,0.00,0.00,4,16.00,15.20,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
15,8icadar0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.993585+00:00,0,1,,,3,3,6.00,1.15,19.20,0.00,0.00,4,16.00,15.20,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
16,mjtcrdzl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:36.016039+00:00,0,1,,,4,3,0.00,1.05,25.20,0.00,0.00,4,16.00,15.20,0.95,12,0,2,4,4,0,3,2,1lclcmxp,,,,,,,,0
1,5dgk7tlt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-11 20:36:35.648478+00:00,0,1,,,1,3,6.00,0.85,25.85,0.00,0.00,1,23.00,21.85,0.95,13,0,2,5,4,0,3,2,1lclcmxp,,,,,,,,0
