participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.hypothetical_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.varied_mpcr_game,subsession.treatment,subsession.signalVariance,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
16,mbzomjf9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.874061+00:00,0,1,,,4,3,3.00,0.45,11.75,0.00,0.00,4,19.00,4.75,0.25,6,0,1,6,4,0,3,2,ol91bo8g,,,,,,,,0
1,svmk2646,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.658391+00:00,0,1,,,1,3,1.00,0.15,13.50,0.00,0.00,1,18.00,4.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
2,uc7o4q70,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.673678+00:00,0,1,,,2,3,7.00,0.15,7.50,0.00,0.00,1,18.00,4.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
3,grkvuavy,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.687613+00:00,0,1,,,3,3,6.00,0.35,8.50,0.00,0.00,1,18.00,4.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
4,ony2ei2u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.701693+00:00,0,1,,,4,3,4.00,0.15,10.50,0.00,0.00,1,18.00,4.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
5,s4w1wtig,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.716116+00:00,0,1,,,1,3,9.00,0.25,6.50,0.00,0.00,2,22.00,5.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
6,kkwfq8rf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.730331+00:00,0,1,,,2,3,0.00,0.15,15.50,0.00,0.00,2,22.00,5.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
7,snungks9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.744319+00:00,0,1,,,3,3,3.00,0.35,12.50,0.00,0.00,2,22.00,5.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
8,c7lkisia,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.758235+00:00,0,1,,,4,3,10.00,0.45,5.50,0.00,0.00,2,22.00,5.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
9,ydn4gnu6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.772309+00:00,0,1,,,1,3,6.00,0.25,12.25,0.00,0.00,3,33.00,8.25,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
10,3eowy5mx,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.786158+00:00,0,1,,,2,3,10.00,0.15,8.25,0.00,0.00,3,33.00,8.25,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
11,7a2hqrzd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.800159+00:00,0,1,,,3,3,7.00,0.05,11.25,0.00,0.00,3,33.00,8.25,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
12,dt16a83h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.814471+00:00,0,1,,,4,3,10.00,0.15,8.25,0.00,0.00,3,33.00,8.25,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
13,givpg9ul,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.831714+00:00,0,1,,,1,3,7.00,0.45,10.50,0.00,0.00,4,30.00,7.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
14,vf5s5n55,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.846186+00:00,0,1,,,2,3,7.00,0.05,10.50,0.00,0.00,4,30.00,7.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
15,5ydkohrq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.860203+00:00,0,1,,,3,3,8.00,0.15,9.50,0.00,0.00,4,30.00,7.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
16,mbzomjf9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.874061+00:00,0,1,,,4,3,8.00,0.45,9.50,0.00,0.00,4,30.00,7.50,0.25,7,0,1,7,4,0,3,2,ol91bo8g,,,,,,,,0
1,svmk2646,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.658391+00:00,0,1,,,1,3,10.00,0.15,9.50,0.00,0.00,1,38.00,9.50,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
2,uc7o4q70,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.673678+00:00,0,1,,,2,3,8.00,0.15,11.50,0.00,0.00,1,38.00,9.50,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
3,grkvuavy,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.687613+00:00,0,1,,,3,3,10.00,0.35,9.50,0.00,0.00,1,38.00,9.50,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
4,ony2ei2u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.701693+00:00,0,1,,,4,3,10.00,0.15,9.50,0.00,0.00,1,38.00,9.50,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
5,s4w1wtig,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.716116+00:00,0,1,,,1,3,8.00,0.25,8.00,0.00,0.00,2,24.00,6.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
6,kkwfq8rf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.730331+00:00,0,1,,,2,3,4.00,0.15,12.00,0.00,0.00,2,24.00,6.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
7,snungks9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.744319+00:00,0,1,,,3,3,6.00,0.35,10.00,0.00,0.00,2,24.00,6.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
8,c7lkisia,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.758235+00:00,0,1,,,4,3,6.00,0.45,10.00,0.00,0.00,2,24.00,6.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
9,ydn4gnu6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.772309+00:00,0,1,,,1,3,2.00,0.25,12.00,0.00,0.00,3,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
10,3eowy5mx,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.786158+00:00,0,1,,,2,3,10.00,0.15,4.00,0.00,0.00,3,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
11,7a2hqrzd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.800159+00:00,0,1,,,3,3,2.00,0.05,12.00,0.00,0.00,3,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
12,dt16a83h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.814471+00:00,0,1,,,4,3,2.00,0.15,12.00,0.00,0.00,3,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
13,givpg9ul,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.831714+00:00,0,1,,,1,3,5.00,0.45,9.00,0.00,0.00,4,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
14,vf5s5n55,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.846186+00:00,0,1,,,2,3,9.00,0.05,5.00,0.00,0.00,4,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
15,5ydkohrq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.860203+00:00,0,1,,,3,3,0.00,0.15,14.00,0.00,0.00,4,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
16,mbzomjf9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.874061+00:00,0,1,,,4,3,2.00,0.45,12.00,0.00,0.00,4,16.00,4.00,0.25,8,0,1,8,4,0,3,2,ol91bo8g,,,,,,,,0
1,svmk2646,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.658391+00:00,0,1,,,1,3,0.00,0.95,17.60,17.60,0.88,1,8.00,7.60,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
2,uc7o4q70,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.673678+00:00,0,1,,,1,3,7.00,1.05,26.75,26.75,1.34,2,25.00,23.75,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
3,grkvuavy,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.687613+00:00,0,1,,,1,3,3.00,0.85,29.80,29.80,1.49,3,24.00,22.80,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
4,ony2ei2u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.701693+00:00,0,1,,,1,3,0.00,0.85,20.45,20.45,1.02,4,11.00,10.45,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
5,s4w1wtig,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.716116+00:00,0,1,,,2,3,2.00,0.85,15.60,15.60,0.78,1,8.00,7.60,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
6,kkwfq8rf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.730331+00:00,0,1,,,2,3,9.00,0.85,24.75,24.75,1.24,2,25.00,23.75,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
7,snungks9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.744319+00:00,0,1,,,2,3,8.00,0.95,24.80,24.80,1.24,3,24.00,22.80,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
8,c7lkisia,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.758235+00:00,0,1,,,2,3,2.00,1.05,18.45,18.45,0.92,4,11.00,10.45,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
9,ydn4gnu6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.772309+00:00,0,1,,,3,3,4.00,1.15,13.60,13.60,0.68,1,8.00,7.60,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
10,3eowy5mx,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.786158+00:00,0,1,,,3,3,9.00,0.85,24.75,24.75,1.24,2,25.00,23.75,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
11,7a2hqrzd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.800159+00:00,0,1,,,3,3,4.00,0.95,28.80,28.80,1.44,3,24.00,22.80,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
12,dt16a83h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.814471+00:00,0,1,,,3,3,0.00,1.15,20.45,20.45,1.02,4,11.00,10.45,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
13,givpg9ul,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.831714+00:00,0,1,,,4,3,2.00,0.75,15.60,15.60,0.78,1,8.00,7.60,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
14,vf5s5n55,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.846186+00:00,0,1,,,4,3,0.00,0.95,33.75,33.75,1.69,2,25.00,23.75,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
15,5ydkohrq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.860203+00:00,0,1,,,4,3,9.00,0.85,23.80,23.80,1.19,3,24.00,22.80,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
16,mbzomjf9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.874061+00:00,0,1,,,4,3,9.00,0.85,11.45,11.45,0.57,4,11.00,10.45,0.95,9,1,2,1,4,0,3,2,ol91bo8g,,,,,,,,0
1,svmk2646,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.658391+00:00,0,1,,,1,3,5.00,0.95,32.55,32.55,1.63,1,29.00,27.55,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
2,uc7o4q70,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.673678+00:00,0,1,,,1,3,9.00,1.05,22.85,22.85,1.14,2,23.00,21.85,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
3,grkvuavy,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.687613+00:00,0,1,,,1,3,6.00,0.85,27.75,27.75,1.39,3,25.00,23.75,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
4,ony2ei2u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.701693+00:00,0,1,,,1,3,8.00,0.85,23.85,23.85,1.19,4,23.00,21.85,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
5,s4w1wtig,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.716116+00:00,0,1,,,2,3,5.00,0.85,32.55,32.55,1.63,1,29.00,27.55,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
6,kkwfq8rf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.730331+00:00,0,1,,,2,3,1.00,0.85,30.85,30.85,1.54,2,23.00,21.85,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
7,snungks9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.744319+00:00,0,1,,,2,3,8.00,0.95,25.75,25.75,1.29,3,25.00,23.75,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
8,c7lkisia,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.758235+00:00,0,1,,,2,3,7.00,1.05,24.85,24.85,1.24,4,23.00,21.85,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
9,ydn4gnu6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.772309+00:00,0,1,,,3,3,9.00,1.15,28.55,28.55,1.43,1,29.00,27.55,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
10,3eowy5mx,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.786158+00:00,0,1,,,3,3,7.00,0.85,24.85,24.85,1.24,2,23.00,21.85,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
11,7a2hqrzd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.800159+00:00,0,1,,,3,3,5.00,0.95,28.75,28.75,1.44,3,25.00,23.75,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
12,dt16a83h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.814471+00:00,0,1,,,3,3,0.00,1.15,31.85,31.85,1.59,4,23.00,21.85,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
13,givpg9ul,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.831714+00:00,0,1,,,4,3,10.00,0.75,27.55,27.55,1.38,1,29.00,27.55,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
14,vf5s5n55,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.846186+00:00,0,1,,,4,3,6.00,0.95,25.85,25.85,1.29,2,23.00,21.85,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
15,5ydkohrq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.860203+00:00,0,1,,,4,3,6.00,0.85,27.75,27.75,1.39,3,25.00,23.75,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
16,mbzomjf9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.874061+00:00,0,1,,,4,3,8.00,0.85,23.85,23.85,1.19,4,23.00,21.85,0.95,10,1,2,2,4,0,3,2,ol91bo8g,,,,,,,,0
1,svmk2646,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.658391+00:00,0,1,,,1,3,3.00,0.95,21.25,21.25,1.06,1,15.00,14.25,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
2,uc7o4q70,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.673678+00:00,0,1,,,1,3,3.00,1.05,22.20,22.20,1.11,2,16.00,15.20,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
3,grkvuavy,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.687613+00:00,0,1,,,1,3,8.00,0.85,18.15,18.15,0.91,3,17.00,16.15,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
4,ony2ei2u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.701693+00:00,0,1,,,1,3,8.00,0.85,20.05,20.05,1.00,4,19.00,18.05,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
5,s4w1wtig,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.716116+00:00,0,1,,,2,3,0.00,0.85,24.25,24.25,1.21,1,15.00,14.25,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
6,kkwfq8rf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.730331+00:00,0,1,,,2,3,1.00,0.85,24.20,24.20,1.21,2,16.00,15.20,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
7,snungks9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.744319+00:00,0,1,,,2,3,3.00,0.95,23.15,23.15,1.16,3,17.00,16.15,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
8,c7lkisia,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.758235+00:00,0,1,,,2,3,9.00,1.05,19.05,19.05,0.95,4,19.00,18.05,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
9,ydn4gnu6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.772309+00:00,0,1,,,3,3,3.00,1.15,21.25,21.25,1.06,1,15.00,14.25,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
10,3eowy5mx,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.786158+00:00,0,1,,,3,3,4.00,0.85,21.20,21.20,1.06,2,16.00,15.20,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
11,7a2hqrzd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.800159+00:00,0,1,,,3,3,1.00,0.95,25.15,25.15,1.26,3,17.00,16.15,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
12,dt16a83h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.814471+00:00,0,1,,,3,3,0.00,1.15,28.05,28.05,1.40,4,19.00,18.05,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
13,givpg9ul,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.831714+00:00,0,1,,,4,3,9.00,0.75,15.25,15.25,0.76,1,15.00,14.25,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
14,vf5s5n55,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.846186+00:00,0,1,,,4,3,8.00,0.95,17.20,17.20,0.86,2,16.00,15.20,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
15,5ydkohrq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.860203+00:00,0,1,,,4,3,5.00,0.85,21.15,21.15,1.06,3,17.00,16.15,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
16,mbzomjf9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.874061+00:00,0,1,,,4,3,2.00,0.85,26.05,26.05,1.30,4,19.00,18.05,0.95,11,1,2,3,4,0,3,2,ol91bo8g,,,,,,,,0
1,svmk2646,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.658391+00:00,0,1,,,1,3,2.00,0.95,20.35,20.35,1.02,1,13.00,12.35,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
2,uc7o4q70,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.673678+00:00,0,1,,,1,3,10.00,1.05,20.90,20.90,1.05,2,22.00,20.90,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
3,grkvuavy,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.687613+00:00,0,1,,,1,3,3.00,0.85,26.95,26.95,1.35,3,21.00,19.95,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
4,ony2ei2u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.701693+00:00,0,1,,,1,3,3.00,0.85,26.00,26.00,1.30,4,20.00,19.00,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
5,s4w1wtig,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.716116+00:00,0,1,,,2,3,8.00,0.85,14.35,14.35,0.72,1,13.00,12.35,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
6,kkwfq8rf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.730331+00:00,0,1,,,2,3,0.00,0.85,30.90,30.90,1.55,2,22.00,20.90,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
7,snungks9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.744319+00:00,0,1,,,2,3,8.00,0.95,21.95,21.95,1.10,3,21.00,19.95,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
8,c7lkisia,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.758235+00:00,0,1,,,2,3,8.00,1.05,21.00,21.00,1.05,4,20.00,19.00,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
9,ydn4gnu6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.772309+00:00,0,1,,,3,3,1.00,1.15,21.35,21.35,1.07,1,13.00,12.35,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
10,3eowy5mx,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.786158+00:00,0,1,,,3,3,3.00,0.85,27.90,27.90,1.40,2,22.00,20.90,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
11,7a2hqrzd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.800159+00:00,0,1,,,3,3,7.00,0.95,22.95,22.95,1.15,3,21.00,19.95,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
12,dt16a83h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.814471+00:00,0,1,,,3,3,4.00,1.15,25.00,25.00,1.25,4,20.00,19.00,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
13,givpg9ul,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.831714+00:00,0,1,,,4,3,2.00,0.75,20.35,20.35,1.02,1,13.00,12.35,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
14,vf5s5n55,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.846186+00:00,0,1,,,4,3,9.00,0.95,21.90,21.90,1.10,2,22.00,20.90,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
15,5ydkohrq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.860203+00:00,0,1,,,4,3,3.00,0.85,26.95,26.95,1.35,3,21.00,19.95,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
16,mbzomjf9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.874061+00:00,0,1,,,4,3,5.00,0.85,24.00,24.00,1.20,4,20.00,19.00,0.95,12,1,2,4,4,0,3,2,ol91bo8g,,,,,,,,0
1,svmk2646,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 16:29:39.658391+00:00,0,1,,,1,3,0.00,0.95,23.30,23.30,1.17,1,14.00,13.30,0.95,13,1,2,5,4,0,3,2,ol91bo8g,,,,,,,,0
