participantcode,participantlabel,participanttime_started,playerid_in_group,playertreatment,playercontribution,playersignal,playerround_points,playerpayoff,groupid_in_subsession,grouptotal_contribution,groupindividual_share,groupefficiency_rate,subsessionround_number,subsessionapp_label,sessioncode,sessionlabel,sessionexperimenter_name,sessiontime_scheduled,sessiontime_started,sessioncomment,sessionis_demo,playerpoints,subsessionpaying_game,subsessiongame_number,subsessiongame_round,subsessionmpcr_order,subsessionvariable_mpcr_game,subsessionfixed_mpcr_game,subsessiontreatment,playerrisk_points,playerrisk_flip,playerrisk_choice,playerrisk_payoff,playeramb_chosen_game,playeramb_chosen_ball,playeramb_payoff,playeramb_points,playeramb_choice1_urn,playeramb_choice1_color,playeramb_choice2_urn,playeramb_choice2_color,playeramb_choice3_urn,playeramb_choice3_color,playeramb_choice4_urn,playeramb_choice4_color,playeramb_choice5_urn,playeramb_choice5_color,playeramb_choice6_urn,playeramb_choice6_color,playeramb_choice7_urn,playeramb_choice7_color,playeramb_choice8_urn,playeramb_choice8_color,playeramb_choice9_urn,playeramb_choice9_color,playeramb_choice10_urn,playeramb_choice10_color,playerq_race,playerq_age,playerq_gender,playerq_education,playerq_household,playerq_gpa,playerq_professional,playerq_decision,playerq_comments
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,3,.95,21.7,0,4,14,14.7,1.05,25,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,1,2,1,,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,8,.45,20.7,0,3,34,18.7,.55,13,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,5,2,0,2,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,2,.95,32.7,0,4,26,24.7,.95,30,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,6,2,1,,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,0,.25,14.5,.73,4,18,4.5,.25,17,"public_goods","lz1xgvv5",,,,".",,0,14.5,1,3,1,2,0,1,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,4,.35,8.75,0,4,11,2.75,.25,29,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,5,2,1,,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,10,.25,6.25,.31,4,25,6.25,.25,21,"public_goods","lz1xgvv5",,,,".",,0,6.25,1,3,5,2,0,1,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,1,.45,17.25,0,3,15,8.25,.55,15,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,7,2,0,2,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,2,.25,13.75,.69,4,23,5.75,.25,23,"public_goods","lz1xgvv5",,,,".",,0,13.75,1,3,7,2,0,1,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,3,.85,,0,4,19,18.05,.95,2,"training","lz1xgvv5",,,,".",,0,,,,,,,,,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,5,.15,,0,4,23,5.75,.25,4,"training","lz1xgvv5",,,,".",,0,,,,,,,,,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,10,.25,6,.3,4,24,6,.25,20,"public_goods","lz1xgvv5",,,,".",,0,6,1,3,4,2,0,1,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,0,1.05,21.4,0,4,12,11.4,.95,5,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,5,2,0,3,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,9,.55,18.55,0,4,27,17.55,.65,28,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,4,2,1,,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,10,.25,6.75,.34,4,27,6.75,.25,19,"public_goods","lz1xgvv5",,,,".",,0,6.75,1,3,3,2,0,1,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,1,.65,13.5,0,4,6,4.5,.75,31,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,7,2,1,,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,8,.25,9,.45,4,28,7,.25,24,"public_goods","lz1xgvv5",,,,".",,0,9,1,3,8,2,0,1,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,7,.45,16.2,0,3,24,13.2,.55,14,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,6,2,0,2,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,0,1.05,,0,4,19,18.05,.95,3,"training","lz1xgvv5",,,,".",,0,,,,,,,,,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,10,1.05,27.55,0,4,29,27.55,.95,1,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,1,2,0,3,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,6,.15,,0,4,27,6.75,.25,1,"training","lz1xgvv5",,,,".",,0,,,,,,,,,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,1,1.05,20.4,0,4,12,11.4,.95,4,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,4,2,0,3,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,8,1.05,25.75,0,4,25,23.75,.95,2,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,2,2,0,3,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,1,1.05,25.15,0,4,17,16.15,.95,8,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,8,2,0,3,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,2,.45,19,0,4,20,11,.55,27,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,3,2,1,,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,3,.25,9.75,.49,4,11,2.75,.25,18,"public_goods","lz1xgvv5",,,,".",,0,9.75,1,3,2,2,0,1,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,0,.45,15.5,0,3,10,5.5,.55,12,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,4,2,0,2,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,9,.25,4.75,.24,4,15,3.75,.25,22,"public_goods","lz1xgvv5",,,,".",,0,4.75,1,3,6,2,0,1,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,8,.45,12.15,0,4,29,10.15,.35,26,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,2,2,1,,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,9,.45,15.85,0,4,27,14.85,.55,32,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,8,2,1,,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,2,1.05,23.2,0,4,16,15.2,.95,3,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,3,2,0,3,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,4,.45,18.65,0,3,23,12.65,.55,16,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,8,2,0,2,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,10,.45,20.35,0,3,37,20.35,.55,9,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,1,2,0,2,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,3,.45,17.45,0,3,19,10.45,.55,10,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,2,2,0,2,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",3,2,2,1.05,26.05,0,4,19,18.05,.95,6,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,6,2,0,3,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"ooptc14a","joe","2017-01-19 14:48:21.052127+00:00",4,2,1,.45,22.75,0,3,25,13.75,.55,11,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,3,2,0,2,2,52,0,3,2.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,2,.95,24.15,0,3,17,16.15,.95,8,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,8,2,0,3,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,1,.55,18.35,0,1,17,9.35,.55,11,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,3,2,0,2,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,1,.35,,0,3,17,4.25,.25,1,"training","lz1xgvv5",,,,".",,0,,,,,,,,,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,0,.45,,0,3,8,4.4,.55,4,"training","lz1xgvv5",,,,".",,0,,,,,,,,,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,9,.95,,0,3,26,24.7,.95,3,"training","lz1xgvv5",,,,".",,0,,,,,,,,,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,0,.55,18.25,0,1,15,8.25,.55,13,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,5,2,0,2,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,7,.55,,0,3,18,9.9,.55,2,"training","lz1xgvv5",,,,".",,0,,,,,,,,,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,7,.65,13.45,0,2,19,10.45,.55,32,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,8,2,1,,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,7,.95,19.15,0,3,17,16.15,.95,4,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,4,2,0,3,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,1,.25,14.75,.74,3,23,5.75,.25,24,"public_goods","lz1xgvv5",,,,".",,0,14.75,1,3,8,2,0,1,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,6,.25,6.75,.34,3,11,2.75,.25,21,"public_goods","lz1xgvv5",,,,".",,0,6.75,1,3,5,2,0,1,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,2,.25,14,.7,3,24,6,.25,17,"public_goods","lz1xgvv5",,,,".",,0,14,1,3,1,2,0,1,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,10,.25,6,.3,3,24,6,.25,22,"public_goods","lz1xgvv5",,,,".",,0,6,1,3,6,2,0,1,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,10,.95,18.05,0,3,19,18.05,.95,6,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,6,2,0,3,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,6,.25,11.75,.59,3,31,7.75,.25,19,"public_goods","lz1xgvv5",,,,".",,0,11.75,1,3,3,2,0,1,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,2,.25,12.75,.64,3,19,4.75,.25,23,"public_goods","lz1xgvv5",,,,".",,0,12.75,1,3,7,2,0,1,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,6,.25,9.25,.46,3,21,5.25,.25,20,"public_goods","lz1xgvv5",,,,".",,0,9.25,1,3,4,2,0,1,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,5,.55,17.65,0,1,23,12.65,.55,12,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,4,2,0,2,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,6,.95,18.25,0,3,15,14.25,.95,5,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,5,2,0,3,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,8,.55,13,0,2,20,11,.55,27,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,3,2,1,,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,0,.55,24.95,0,2,23,14.95,.65,28,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,4,2,1,,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,6,.25,7.75,0,2,15,3.75,.25,29,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,5,2,1,,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,7,.55,10.15,0,1,13,7.15,.55,9,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,1,2,0,2,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,9,.95,27.6,0,3,28,26.6,.95,2,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,2,2,0,3,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,4,.55,13.7,0,1,14,7.7,.55,14,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,6,2,0,2,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,0,.55,22.1,0,1,22,12.1,.55,15,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,7,2,0,2,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,7,.75,19.5,0,2,22,16.5,.75,31,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,7,2,1,,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,9,.55,12,0,1,20,11,.55,10,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,2,2,0,2,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,8,.25,9,0,2,20,7,.35,26,"public_goods","lz1xgvv5",,,,".",,0,0,0,4,2,2,1,,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",1,2,9,.95,29.5,0,3,30,28.5,.95,3,"public_goods","lz1xgvv5",,,,".",,0,0,0,1,3,2,0,3,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,6,.25,8.5,.43,3,18,4.5,.25,18,"public_goods","lz1xgvv5",,,,".",,0,8.5,1,3,2,2,0,1,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"qh1fa2o7","joe","2017-01-19 14:48:20.967107+00:00",3,2,6,.55,16.1,0,1,22,12.1,.55,16,"public_goods","lz1xgvv5",,,,".",,0,0,0,2,8,2,0,2,2,52,0,3,2.6,3,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
